Timestamp,Keypress,State,Color
15:42:15:802,0,System Shut Down,Black
15:42:15:805,0,System Shut Down,Black
15:42:15:805,0,System Shut Down,Black
15:42:15:806,0,System Shut Down,Black
15:42:15:806,0,System Shut Down,Black
15:42:15:809,0,System Shut Down,Black
15:42:15:809,0,System Shut Down,Black
15:42:15:810,0,System Shut Down,Black
15:42:15:810,0,System Shut Down,Black
15:42:15:813,0,System Shut Down,Black
15:42:15:814,0,System Shut Down,Black
15:42:15:815,0,System Shut Down,Black
15:42:15:815,0,System Shut Down,Black
15:42:15:818,0,System Shut Down,Black
15:42:15:819,0,System Shut Down,Black
15:42:15:819,0,System Shut Down,Black
15:42:15:820,0,System Shut Down,Black
15:42:15:822,0,System Shut Down,Black
15:42:15:823,0,System Shut Down,Black
15:42:15:823,0,System Shut Down,Black
15:42:15:824,0,System Shut Down,Black
15:42:15:826,0,System Shut Down,Black
15:42:15:827,0,System Shut Down,Black
15:42:15:828,0,System Shut Down,Black
15:42:15:828,0,System Shut Down,Black
15:42:15:831,0,System Shut Down,Black
15:42:15:832,0,System Shut Down,Black
15:42:15:832,0,System Shut Down,Black
15:42:15:833,0,System Shut Down,Black
15:42:15:835,0,System Shut Down,Black
15:42:15:836,0,System Shut Down,Black
15:42:15:837,0,System Shut Down,Black
15:42:15:837,0,System Shut Down,Black
15:42:15:840,0,System Shut Down,Black
15:42:15:841,0,System Shut Down,Black
15:42:15:841,0,System Shut Down,Black
15:42:15:842,0,System Shut Down,Black
15:42:15:845,0,System Shut Down,Black
15:42:15:846,0,System Shut Down,Black
15:42:15:846,0,System Shut Down,Black
15:42:15:847,0,System Shut Down,Black
15:42:15:850,0,System Shut Down,Black
15:42:15:850,0,System Shut Down,Black
15:42:15:851,0,System Shut Down,Black
15:42:15:851,0,System Shut Down,Black
15:42:15:854,0,System Shut Down,Black
15:42:15:855,0,System Shut Down,Black
15:42:15:855,0,System Shut Down,Black
15:42:15:856,0,System Shut Down,Black
15:42:15:859,0,System Shut Down,Black
15:42:15:860,0,System Shut Down,Black
15:42:15:860,0,System Shut Down,Black
15:42:15:861,0,System Shut Down,Black
15:42:15:864,0,System Shut Down,Black
15:42:15:865,0,System Shut Down,Black
15:42:15:865,0,System Shut Down,Black
15:42:15:866,0,System Shut Down,Black
15:42:15:868,0,System Shut Down,Black
15:42:15:869,0,System Shut Down,Black
15:42:15:870,0,System Shut Down,Black
15:42:15:870,0,System Shut Down,Black
15:42:15:873,0,System Shut Down,Black
15:42:15:874,0,System Shut Down,Black
15:42:15:874,0,System Shut Down,Black
15:42:15:875,0,System Shut Down,Black
15:42:15:878,0,System Shut Down,Black
15:42:15:878,0,System Shut Down,Black
15:42:15:879,0,System Shut Down,Black
15:42:15:880,0,System Shut Down,Black
15:42:15:883,0,System Shut Down,Black
15:42:15:884,0,System Shut Down,Black
15:42:15:884,0,System Shut Down,Black
15:42:15:885,0,System Shut Down,Black
15:42:15:887,0,System Shut Down,Black
15:42:15:888,0,System Shut Down,Black
15:42:15:889,0,System Shut Down,Black
15:42:15:889,0,System Shut Down,Black
15:42:15:892,0,System Shut Down,Black
15:42:15:892,0,System Shut Down,Black
15:42:15:893,0,System Shut Down,Black
15:42:15:893,0,System Shut Down,Black
15:42:15:896,0,System Shut Down,Black
15:42:15:897,0,System Shut Down,Black
15:42:15:898,0,System Shut Down,Black
15:42:15:898,0,System Shut Down,Black
15:42:15:901,0,System Shut Down,Black
15:42:15:902,0,System Shut Down,Black
15:42:15:902,0,System Shut Down,Black
15:42:15:903,0,System Shut Down,Black
15:42:15:906,0,System Shut Down,Black
15:42:15:907,0,System Shut Down,Black
15:42:15:907,0,System Shut Down,Black
15:42:15:908,0,System Shut Down,Black
15:42:15:910,0,System Shut Down,Black
15:42:15:911,0,System Shut Down,Black
15:42:15:912,0,System Shut Down,Black
15:42:15:912,0,System Shut Down,Black
15:42:15:915,0,System Shut Down,Black
15:42:15:916,0,System Shut Down,Black
15:42:15:916,0,System Shut Down,Black
15:42:15:917,0,System Shut Down,Black
15:42:15:920,0,System Shut Down,Black
15:42:15:920,0,System Shut Down,Black
15:42:15:921,0,System Shut Down,Black
15:42:15:921,0,System Shut Down,Black
15:42:15:924,0,System Shut Down,Black
15:42:15:925,0,System Shut Down,Black
15:42:15:925,0,System Shut Down,Black
15:42:15:926,0,System Shut Down,Black
15:42:15:928,0,System Shut Down,Black
15:42:15:929,0,System Shut Down,Black
15:42:15:930,0,System Shut Down,Black
15:42:15:930,0,System Shut Down,Black
15:42:15:933,0,System Shut Down,Black
15:42:15:933,0,System Shut Down,Black
15:42:15:934,0,System Shut Down,Black
15:42:15:934,0,System Shut Down,Black
15:42:15:937,0,System Shut Down,Black
15:42:15:938,0,System Shut Down,Black
15:42:15:938,0,System Shut Down,Black
15:42:15:939,0,System Shut Down,Black
15:42:15:942,0,System Shut Down,Black
15:42:15:942,0,System Shut Down,Black
15:42:15:943,0,System Shut Down,Black
15:42:15:943,0,System Shut Down,Black
15:42:15:946,0,System Shut Down,Black
15:42:15:947,0,System Shut Down,Black
15:42:15:948,0,System Shut Down,Black
15:42:15:948,0,System Shut Down,Black
15:42:15:951,0,System Shut Down,Black
15:42:15:951,0,System Shut Down,Black
15:42:15:952,0,System Shut Down,Black
15:42:15:952,0,System Shut Down,Black
15:42:15:955,0,System Shut Down,Black
15:42:15:956,0,System Shut Down,Black
15:42:15:956,0,System Shut Down,Black
15:42:15:957,0,System Shut Down,Black
15:42:15:960,0,System Shut Down,Black
15:42:15:960,0,System Shut Down,Black
15:42:15:961,0,System Shut Down,Black
15:42:15:961,0,System Shut Down,Black
15:42:15:964,0,System Shut Down,Black
15:42:15:965,0,System Shut Down,Black
15:42:15:965,0,System Shut Down,Black
15:42:15:966,0,System Shut Down,Black
15:42:15:969,0,System Shut Down,Black
15:42:15:969,0,System Shut Down,Black
15:42:15:970,0,System Shut Down,Black
15:42:15:970,0,System Shut Down,Black
15:42:15:973,0,System Shut Down,Black
15:42:15:974,0,System Shut Down,Black
15:42:15:974,0,System Shut Down,Black
15:42:15:975,0,System Shut Down,Black
15:42:15:977,0,System Shut Down,Black
15:42:15:978,0,System Shut Down,Black
15:42:15:978,0,System Shut Down,Black
15:42:15:979,0,System Shut Down,Black
15:42:15:982,0,System Shut Down,Black
15:42:15:983,0,System Shut Down,Black
15:42:15:983,0,System Shut Down,Black
15:42:15:984,0,System Shut Down,Black
15:42:15:986,0,System Shut Down,Black
15:42:15:987,0,System Shut Down,Black
15:42:15:988,0,System Shut Down,Black
15:42:15:988,0,System Shut Down,Black
15:42:15:991,0,System Shut Down,Black
15:42:15:992,0,System Shut Down,Black
15:42:15:992,0,System Shut Down,Black
15:42:15:992,0,System Shut Down,Black
15:42:15:994,0,System Shut Down,Black
15:42:15:995,0,System Shut Down,Black
15:42:15:996,0,System Shut Down,Black
15:42:15:996,0,System Shut Down,Black
15:42:15:999,0,System Shut Down,Black
15:42:16:000,0,System Shut Down,Black
15:42:16:000,0,System Shut Down,Black
15:42:16:001,0,System Shut Down,Black
15:42:16:004,0,System Shut Down,Black
15:42:16:004,0,System Shut Down,Black
15:42:16:005,0,System Shut Down,Black
15:42:16:005,0,System Shut Down,Black
15:42:16:008,0,System Shut Down,Black
15:42:16:009,0,System Shut Down,Black
15:42:16:012,0,System Shut Down,Black
15:42:16:013,0,System Shut Down,Black
15:42:16:016,0,System Shut Down,Black
15:42:16:016,0,System Shut Down,Black
15:42:16:017,0,System Shut Down,Black
15:42:16:017,0,System Shut Down,Black
15:42:16:020,0,System Shut Down,Black
15:42:16:021,0,System Shut Down,Black
15:42:16:021,0,System Shut Down,Black
15:42:16:022,0,System Shut Down,Black
15:42:16:024,0,System Shut Down,Black
15:42:16:025,0,System Shut Down,Black
15:42:16:025,0,System Shut Down,Black
15:42:16:026,0,System Shut Down,Black
15:42:16:028,0,System Shut Down,Black
15:42:16:029,0,System Shut Down,Black
15:42:16:030,0,System Shut Down,Black
15:42:16:031,0,System Shut Down,Black
15:42:16:033,0,System Shut Down,Black
15:42:16:034,0,System Shut Down,Black
15:42:16:034,0,System Shut Down,Black
15:42:16:035,0,System Shut Down,Black
15:42:16:037,0,System Shut Down,Black
15:42:16:038,0,System Shut Down,Black
15:42:16:039,0,System Shut Down,Black
15:42:16:039,0,System Shut Down,Black
15:42:16:042,0,System Shut Down,Black
15:42:16:042,0,System Shut Down,Black
15:42:16:043,0,System Shut Down,Black
15:42:16:043,0,System Shut Down,Black
15:42:16:046,0,System Shut Down,Black
15:42:16:047,0,System Shut Down,Black
15:42:16:048,0,System Shut Down,Black
15:42:16:048,0,System Shut Down,Black
15:42:16:051,0,System Shut Down,Black
15:42:16:052,0,System Shut Down,Black
15:42:16:053,0,System Shut Down,Black
15:42:16:053,0,System Shut Down,Black
15:42:16:056,0,System Shut Down,Black
15:42:16:056,0,System Shut Down,Black
15:42:16:057,0,System Shut Down,Black
15:42:16:057,0,System Shut Down,Black
15:42:16:060,0,System Shut Down,Black
15:42:16:061,0,System Shut Down,Black
15:42:16:061,0,System Shut Down,Black
15:42:16:062,0,System Shut Down,Black
15:42:16:065,0,System Shut Down,Black
15:42:16:065,0,System Shut Down,Black
15:42:16:066,0,System Shut Down,Black
15:42:16:067,0,System Shut Down,Black
15:42:16:069,0,System Shut Down,Black
15:42:16:070,0,System Shut Down,Black
15:42:16:070,0,System Shut Down,Black
15:42:16:071,0,System Shut Down,Black
15:42:16:073,0,System Shut Down,Black
15:42:16:074,0,System Shut Down,Black
15:42:16:075,0,System Shut Down,Black
15:42:16:075,0,System Shut Down,Black
15:42:16:077,0,System Shut Down,Black
15:42:16:078,0,System Shut Down,Black
15:42:16:079,0,System Shut Down,Black
15:42:16:079,0,System Shut Down,Black
15:42:16:082,0,System Shut Down,Black
15:42:16:083,0,System Shut Down,Black
15:42:16:083,0,System Shut Down,Black
15:42:16:084,0,System Shut Down,Black
15:42:16:086,0,System Shut Down,Black
15:42:16:087,0,System Shut Down,Black
15:42:16:088,0,System Shut Down,Black
15:42:16:088,0,System Shut Down,Black
15:42:16:091,0,System Shut Down,Black
15:42:16:092,0,System Shut Down,Black
15:42:16:092,0,System Shut Down,Black
15:42:16:093,0,System Shut Down,Black
15:42:16:095,0,System Shut Down,Black
15:42:16:096,0,System Shut Down,Black
15:42:16:097,0,System Shut Down,Black
15:42:16:097,0,System Shut Down,Black
15:42:16:100,0,System Shut Down,Black
15:42:16:101,0,System Shut Down,Black
15:42:16:101,0,System Shut Down,Black
15:42:16:102,0,System Shut Down,Black
15:42:16:105,0,System Shut Down,Black
15:42:16:105,0,System Shut Down,Black
15:42:16:106,0,System Shut Down,Black
15:42:16:106,0,System Shut Down,Black
15:42:16:110,0,System Shut Down,Black
15:42:16:111,0,System Shut Down,Black
15:42:16:111,0,System Shut Down,Black
15:42:16:112,0,System Shut Down,Black
15:42:16:114,0,System Shut Down,Black
15:42:16:115,0,System Shut Down,Black
15:42:16:116,0,System Shut Down,Black
15:42:16:116,0,System Shut Down,Black
15:42:16:119,0,System Shut Down,Black
15:42:16:120,0,System Shut Down,Black
15:42:16:120,0,System Shut Down,Black
15:42:16:121,0,System Shut Down,Black
15:42:16:123,0,System Shut Down,Black
15:42:16:124,0,System Shut Down,Black
15:42:16:124,0,System Shut Down,Black
15:42:16:125,0,System Shut Down,Black
15:42:16:128,0,System Shut Down,Black
15:42:16:129,0,System Shut Down,Black
15:42:16:129,0,System Shut Down,Black
15:42:16:130,0,System Shut Down,Black
15:42:16:132,0,System Shut Down,Black
15:42:16:133,0,System Shut Down,Black
15:42:16:133,0,System Shut Down,Black
15:42:16:134,0,System Shut Down,Black
15:42:16:137,0,System Shut Down,Black
15:42:16:138,0,System Shut Down,Black
15:42:16:138,0,System Shut Down,Black
15:42:16:139,0,System Shut Down,Black
15:42:16:142,0,System Shut Down,Black
15:42:16:142,0,System Shut Down,Black
15:42:16:143,0,System Shut Down,Black
15:42:16:143,0,System Shut Down,Black
15:42:16:147,0,System Shut Down,Black
15:42:16:148,0,System Shut Down,Black
15:42:16:148,0,System Shut Down,Black
15:42:16:149,0,System Shut Down,Black
15:42:16:151,0,System Shut Down,Black
15:42:16:152,0,System Shut Down,Black
15:42:16:153,0,System Shut Down,Black
15:42:16:153,0,System Shut Down,Black
15:42:16:156,0,System Shut Down,Black
15:42:16:157,0,System Shut Down,Black
15:42:16:158,0,System Shut Down,Black
15:42:16:158,0,System Shut Down,Black
15:42:16:161,0,System Shut Down,Black
15:42:16:162,0,System Shut Down,Black
15:42:16:163,0,System Shut Down,Black
15:42:16:163,0,System Shut Down,Black
15:42:16:166,0,System Shut Down,Black
15:42:16:166,0,System Shut Down,Black
15:42:16:166,0,System Shut Down,Black
15:42:16:167,0,System Shut Down,Black
15:42:16:170,0,System Shut Down,Black
15:42:16:170,0,System Shut Down,Black
15:42:16:171,0,System Shut Down,Black
15:42:16:171,0,System Shut Down,Black
15:42:16:174,0,System Shut Down,Black
15:42:16:175,0,System Shut Down,Black
15:42:16:175,0,System Shut Down,Black
15:42:16:175,0,System Shut Down,Black
15:42:16:180,0,System Shut Down,Black
15:42:16:181,0,System Shut Down,Black
15:42:16:181,0,System Shut Down,Black
15:42:16:182,0,System Shut Down,Black
15:42:16:184,0,System Shut Down,Black
15:42:16:185,0,System Shut Down,Black
15:42:16:186,0,System Shut Down,Black
15:42:16:186,0,System Shut Down,Black
15:42:16:188,0,System Shut Down,Black
15:42:16:189,0,System Shut Down,Black
15:42:16:189,0,System Shut Down,Black
15:42:16:190,0,System Shut Down,Black
15:42:16:192,0,System Shut Down,Black
15:42:16:193,0,System Shut Down,Black
15:42:16:194,0,System Shut Down,Black
15:42:16:194,0,System Shut Down,Black
15:42:16:198,0,System Shut Down,Black
15:42:16:199,0,System Shut Down,Black
15:42:16:199,0,System Shut Down,Black
15:42:16:200,0,System Shut Down,Black
15:42:16:202,0,System Shut Down,Black
15:42:16:203,0,System Shut Down,Black
15:42:16:204,0,System Shut Down,Black
15:42:16:204,0,System Shut Down,Black
15:42:16:207,0,System Shut Down,Black
15:42:16:208,0,System Shut Down,Black
15:42:16:208,0,System Shut Down,Black
15:42:16:209,0,System Shut Down,Black
15:42:16:211,0,System Shut Down,Black
15:42:16:212,0,System Shut Down,Black
15:42:16:213,0,System Shut Down,Black
15:42:16:213,0,System Shut Down,Black
15:42:16:216,0,System Shut Down,Black
15:42:16:217,0,System Shut Down,Black
15:42:16:218,0,System Shut Down,Black
15:42:16:218,0,System Shut Down,Black
15:42:16:221,0,System Shut Down,Black
15:42:16:221,0,System Shut Down,Black
15:42:16:222,0,System Shut Down,Black
15:42:16:222,0,System Shut Down,Black
15:42:16:225,0,System Shut Down,Black
15:42:16:226,0,System Shut Down,Black
15:42:16:226,0,System Shut Down,Black
15:42:16:227,0,System Shut Down,Black
15:42:16:228,0,System Shut Down,Black
15:42:16:229,0,System Shut Down,Black
15:42:16:230,0,System Shut Down,Black
15:42:16:230,0,System Shut Down,Black
15:42:16:233,0,System Shut Down,Black
15:42:16:234,0,System Shut Down,Black
15:42:16:234,0,System Shut Down,Black
15:42:16:235,0,System Shut Down,Black
15:42:16:238,0,System Shut Down,Black
15:42:16:239,0,System Shut Down,Black
15:42:16:240,0,System Shut Down,Black
15:42:16:240,0,System Shut Down,Black
15:42:16:243,0,System Shut Down,Black
15:42:16:244,0,System Shut Down,Black
15:42:16:244,0,System Shut Down,Black
15:42:16:245,0,System Shut Down,Black
15:42:16:247,0,System Shut Down,Black
15:42:16:248,0,System Shut Down,Black
15:42:16:248,0,System Shut Down,Black
15:42:16:249,0,System Shut Down,Black
15:42:16:252,0,System Shut Down,Black
15:42:16:252,0,System Shut Down,Black
15:42:16:253,0,System Shut Down,Black
15:42:16:253,0,System Shut Down,Black
15:42:16:256,0,System Shut Down,Black
15:42:16:257,0,System Shut Down,Black
15:42:16:257,0,System Shut Down,Black
15:42:16:258,0,System Shut Down,Black
15:42:16:261,0,System Shut Down,Black
15:42:16:262,0,System Shut Down,Black
15:42:16:263,0,System Shut Down,Black
15:42:16:263,0,System Shut Down,Black
15:42:16:266,0,System Shut Down,Black
15:42:16:267,0,System Shut Down,Black
15:42:16:267,0,System Shut Down,Black
15:42:16:267,0,System Shut Down,Black
15:42:16:270,0,System Shut Down,Black
15:42:16:271,0,System Shut Down,Black
15:42:16:271,0,System Shut Down,Black
15:42:16:272,0,System Shut Down,Black
15:42:16:274,0,System Shut Down,Black
15:42:16:275,0,System Shut Down,Black
15:42:16:275,0,System Shut Down,Black
15:42:16:275,0,System Shut Down,Black
15:42:16:278,0,System Shut Down,Black
15:42:16:279,0,System Shut Down,Black
15:42:16:280,0,System Shut Down,Black
15:42:16:280,0,System Shut Down,Black
15:42:16:283,0,System Shut Down,Black
15:42:16:283,0,System Shut Down,Black
15:42:16:284,0,System Shut Down,Black
15:42:16:284,0,System Shut Down,Black
15:42:16:291,0,System Shut Down,Black
15:42:16:291,0,System Shut Down,Black
15:42:16:291,0,System Shut Down,Black
15:42:16:292,0,System Shut Down,Black
15:42:16:294,0,System Shut Down,Black
15:42:16:295,0,System Shut Down,Black
15:42:16:296,0,System Shut Down,Black
15:42:16:296,0,System Shut Down,Black
15:42:16:299,0,System Shut Down,Black
15:42:16:300,0,System Shut Down,Black
15:42:16:300,0,System Shut Down,Black
15:42:16:301,0,System Shut Down,Black
15:42:16:303,0,System Shut Down,Black
15:42:16:304,0,System Shut Down,Black
15:42:16:305,0,System Shut Down,Black
15:42:16:305,0,System Shut Down,Black
15:42:16:308,0,System Shut Down,Black
15:42:16:308,0,System Shut Down,Black
15:42:16:309,0,System Shut Down,Black
15:42:16:309,0,System Shut Down,Black
15:42:16:313,0,System Shut Down,Black
15:42:16:314,0,System Shut Down,Black
15:42:16:314,0,System Shut Down,Black
15:42:16:315,0,System Shut Down,Black
15:42:16:318,0,System Shut Down,Black
15:42:16:319,0,System Shut Down,Black
15:42:16:319,0,System Shut Down,Black
15:42:16:320,0,System Shut Down,Black
15:42:16:323,0,System Shut Down,Black
15:42:16:324,0,System Shut Down,Black
15:42:16:324,0,System Shut Down,Black
15:42:16:325,0,System Shut Down,Black
15:42:16:327,0,System Shut Down,Black
15:42:16:328,0,System Shut Down,Black
15:42:16:329,0,System Shut Down,Black
15:42:16:330,0,System Shut Down,Black
15:42:16:332,0,System Shut Down,Black
15:42:16:333,0,System Shut Down,Black
15:42:16:333,0,System Shut Down,Black
15:42:16:334,0,System Shut Down,Black
15:42:16:337,0,System Shut Down,Black
15:42:16:337,0,System Shut Down,Black
15:42:16:338,0,System Shut Down,Black
15:42:16:338,0,System Shut Down,Black
15:42:16:341,0,System Shut Down,Black
15:42:16:342,0,System Shut Down,Black
15:42:16:342,0,System Shut Down,Black
15:42:16:343,0,System Shut Down,Black
15:42:16:346,0,System Shut Down,Black
15:42:16:347,0,System Shut Down,Black
15:42:16:347,0,System Shut Down,Black
15:42:16:348,0,System Shut Down,Black
15:42:16:350,0,System Shut Down,Black
15:42:16:351,0,System Shut Down,Black
15:42:16:352,0,System Shut Down,Black
15:42:16:352,0,System Shut Down,Black
15:42:16:355,0,System Shut Down,Black
15:42:16:355,0,System Shut Down,Black
15:42:16:356,0,System Shut Down,Black
15:42:16:356,0,System Shut Down,Black
15:42:16:359,0,System Shut Down,Black
15:42:16:360,0,System Shut Down,Black
15:42:16:360,0,System Shut Down,Black
15:42:16:361,0,System Shut Down,Black
15:42:16:364,0,System Shut Down,Black
15:42:16:365,0,System Shut Down,Black
15:42:16:365,0,System Shut Down,Black
