Timestamp,Keypress,State,Color
15:45:53:272,0,System Shut Down,Black
15:45:53:273,0,System Shut Down,Black
15:45:53:274,0,System Shut Down,Black
15:45:53:274,0,System Shut Down,Black
15:45:53:278,0,System Shut Down,Black
15:45:53:279,0,System Shut Down,Black
15:45:53:279,0,System Shut Down,Black
15:45:53:280,0,System Shut Down,Black
15:45:53:283,0,System Shut Down,Black
15:45:53:284,0,System Shut Down,Black
15:45:53:284,0,System Shut Down,Black
15:45:53:285,0,System Shut Down,Black
15:45:53:288,0,System Shut Down,Black
15:45:53:289,0,System Shut Down,Black
15:45:53:290,0,System Shut Down,Black
15:45:53:290,0,System Shut Down,Black
15:45:53:294,0,System Shut Down,Black
15:45:53:295,0,System Shut Down,Black
15:45:53:295,0,System Shut Down,Black
15:45:53:296,0,System Shut Down,Black
15:45:53:299,0,System Shut Down,Black
15:45:53:299,0,System Shut Down,Black
15:45:53:300,0,System Shut Down,Black
15:45:53:301,0,System Shut Down,Black
15:45:53:303,0,System Shut Down,Black
15:45:53:304,0,System Shut Down,Black
15:45:53:305,0,System Shut Down,Black
15:45:53:305,0,System Shut Down,Black
15:45:53:308,0,System Shut Down,Black
15:45:53:309,0,System Shut Down,Black
15:45:53:310,0,System Shut Down,Black
15:45:53:311,0,System Shut Down,Black
15:45:53:314,0,System Shut Down,Black
15:45:53:315,0,System Shut Down,Black
15:45:53:315,0,System Shut Down,Black
15:45:53:316,0,System Shut Down,Black
15:45:53:319,0,System Shut Down,Black
15:45:53:319,0,System Shut Down,Black
15:45:53:320,0,System Shut Down,Black
15:45:53:320,0,System Shut Down,Black
15:45:53:323,0,System Shut Down,Black
15:45:53:324,0,System Shut Down,Black
15:45:53:325,0,System Shut Down,Black
15:45:53:325,0,System Shut Down,Black
15:45:53:329,0,System Shut Down,Black
15:45:53:329,0,System Shut Down,Black
15:45:53:330,0,System Shut Down,Black
15:45:53:330,0,System Shut Down,Black
15:45:53:333,0,System Shut Down,Black
15:45:53:334,0,System Shut Down,Black
15:45:53:334,0,System Shut Down,Black
15:45:53:335,0,System Shut Down,Black
15:45:53:338,0,System Shut Down,Black
15:45:53:339,0,System Shut Down,Black
15:45:53:339,0,System Shut Down,Black
15:45:53:340,0,System Shut Down,Black
15:45:53:343,0,System Shut Down,Black
15:45:53:344,0,System Shut Down,Black
15:45:53:345,0,System Shut Down,Black
15:45:53:346,0,System Shut Down,Black
15:45:53:349,0,System Shut Down,Black
15:45:53:350,0,System Shut Down,Black
15:45:53:350,0,System Shut Down,Black
15:45:53:351,0,System Shut Down,Black
15:45:53:355,0,System Shut Down,Black
15:45:53:355,0,System Shut Down,Black
15:45:53:356,0,System Shut Down,Black
15:45:53:357,0,System Shut Down,Black
15:45:53:360,0,System Shut Down,Black
15:45:53:361,0,System Shut Down,Black
15:45:53:361,0,System Shut Down,Black
15:45:53:362,0,System Shut Down,Black
15:45:53:365,0,System Shut Down,Black
15:45:53:366,0,System Shut Down,Black
15:45:53:366,0,System Shut Down,Black
15:45:53:367,0,System Shut Down,Black
15:45:53:370,0,System Shut Down,Black
15:45:53:370,0,System Shut Down,Black
15:45:53:371,0,System Shut Down,Black
15:45:53:372,0,System Shut Down,Black
15:45:53:374,0,System Shut Down,Black
15:45:53:375,0,System Shut Down,Black
15:45:53:376,0,System Shut Down,Black
15:45:53:376,0,System Shut Down,Black
15:45:53:379,0,System Shut Down,Black
15:45:53:380,0,System Shut Down,Black
15:45:53:380,0,System Shut Down,Black
15:45:53:381,0,System Shut Down,Black
15:45:53:384,0,System Shut Down,Black
15:45:53:385,0,System Shut Down,Black
15:45:53:385,0,System Shut Down,Black
15:45:53:386,0,System Shut Down,Black
15:45:53:389,0,System Shut Down,Black
15:45:53:390,0,System Shut Down,Black
15:45:53:391,0,System Shut Down,Black
15:45:53:391,0,System Shut Down,Black
15:45:53:395,0,System Shut Down,Black
15:45:53:396,0,System Shut Down,Black
15:45:53:396,0,System Shut Down,Black
15:45:53:397,0,System Shut Down,Black
15:45:53:400,0,System Shut Down,Black
15:45:53:401,0,System Shut Down,Black
15:45:53:401,0,System Shut Down,Black
15:45:53:402,0,System Shut Down,Black
15:45:53:405,0,System Shut Down,Black
15:45:53:405,0,System Shut Down,Black
15:45:53:406,0,System Shut Down,Black
15:45:53:406,0,System Shut Down,Black
15:45:53:409,0,System Shut Down,Black
15:45:53:410,0,System Shut Down,Black
15:45:53:411,0,System Shut Down,Black
15:45:53:411,0,System Shut Down,Black
15:45:53:414,0,System Shut Down,Black
15:45:53:415,0,System Shut Down,Black
15:45:53:415,0,System Shut Down,Black
15:45:53:416,0,System Shut Down,Black
15:45:53:418,0,System Shut Down,Black
15:45:53:419,0,System Shut Down,Black
15:45:53:420,0,System Shut Down,Black
15:45:53:420,0,System Shut Down,Black
15:45:53:426,0,System Shut Down,Black
15:45:53:427,0,System Shut Down,Black
15:45:53:427,0,System Shut Down,Black
15:45:53:428,0,System Shut Down,Black
15:45:53:431,0,System Shut Down,Black
15:45:53:431,0,System Shut Down,Black
15:45:53:432,0,System Shut Down,Black
15:45:53:432,0,System Shut Down,Black
15:45:53:435,0,System Shut Down,Black
15:45:53:436,0,System Shut Down,Black
15:45:53:436,0,System Shut Down,Black
15:45:53:437,0,System Shut Down,Black
15:45:53:440,0,System Shut Down,Black
15:45:53:441,0,System Shut Down,Black
15:45:53:441,0,System Shut Down,Black
15:45:53:442,0,System Shut Down,Black
15:45:53:444,0,System Shut Down,Black
15:45:53:445,0,System Shut Down,Black
15:45:53:446,0,System Shut Down,Black
15:45:53:446,0,System Shut Down,Black
15:45:53:449,0,System Shut Down,Black
15:45:53:450,0,System Shut Down,Black
15:45:53:451,0,System Shut Down,Black
15:45:53:451,0,System Shut Down,Black
15:45:53:454,0,System Shut Down,Black
15:45:53:455,0,System Shut Down,Black
15:45:53:456,0,System Shut Down,Black
15:45:53:456,0,System Shut Down,Black
15:45:53:459,0,System Shut Down,Black
15:45:53:460,0,System Shut Down,Black
15:45:53:461,0,System Shut Down,Black
15:45:53:461,0,System Shut Down,Black
15:45:53:464,0,System Shut Down,Black
15:45:53:465,0,System Shut Down,Black
15:45:53:466,0,System Shut Down,Black
15:45:53:466,0,System Shut Down,Black
15:45:53:469,0,System Shut Down,Black
15:45:53:470,0,System Shut Down,Black
15:45:53:471,0,System Shut Down,Black
15:45:53:471,0,System Shut Down,Black
15:45:53:474,0,System Shut Down,Black
15:45:53:475,0,System Shut Down,Black
15:45:53:476,0,System Shut Down,Black
15:45:53:476,0,System Shut Down,Black
15:45:53:480,0,System Shut Down,Black
15:45:53:480,0,System Shut Down,Black
15:45:53:481,0,System Shut Down,Black
15:45:53:481,0,System Shut Down,Black
15:45:53:485,0,System Shut Down,Black
15:45:53:485,0,System Shut Down,Black
15:45:53:486,0,System Shut Down,Black
15:45:53:486,0,System Shut Down,Black
15:45:53:490,0,System Shut Down,Black
15:45:53:490,0,System Shut Down,Black
15:45:53:491,0,System Shut Down,Black
15:45:53:491,0,System Shut Down,Black
15:45:53:494,0,System Shut Down,Black
15:45:53:495,0,System Shut Down,Black
15:45:53:496,0,System Shut Down,Black
15:45:53:496,0,System Shut Down,Black
15:45:53:499,0,System Shut Down,Black
15:45:53:500,0,System Shut Down,Black
15:45:53:501,0,System Shut Down,Black
15:45:53:501,0,System Shut Down,Black
15:45:53:504,0,System Shut Down,Black
15:45:53:505,0,System Shut Down,Black
15:45:53:506,0,System Shut Down,Black
15:45:53:506,0,System Shut Down,Black
15:45:53:510,0,System Shut Down,Black
15:45:53:511,0,System Shut Down,Black
15:45:53:511,0,System Shut Down,Black
15:45:53:512,0,System Shut Down,Black
15:45:53:515,0,System Shut Down,Black
15:45:53:516,0,System Shut Down,Black
15:45:53:516,0,System Shut Down,Black
15:45:53:517,0,System Shut Down,Black
15:45:53:520,0,System Shut Down,Black
15:45:53:520,0,System Shut Down,Black
15:45:53:521,0,System Shut Down,Black
15:45:53:522,0,System Shut Down,Black
15:45:53:525,0,System Shut Down,Black
15:45:53:526,0,System Shut Down,Black
15:45:53:527,0,System Shut Down,Black
15:45:53:527,0,System Shut Down,Black
15:45:53:530,0,System Shut Down,Black
15:45:53:531,0,System Shut Down,Black
15:45:53:531,0,System Shut Down,Black
15:45:53:532,0,System Shut Down,Black
15:45:53:535,0,System Shut Down,Black
15:45:53:536,0,System Shut Down,Black
15:45:53:537,0,System Shut Down,Black
15:45:53:537,0,System Shut Down,Black
15:45:53:541,0,System Shut Down,Black
15:45:53:542,0,System Shut Down,Black
15:45:53:543,0,System Shut Down,Black
15:45:53:544,0,System Shut Down,Black
15:45:53:547,0,System Shut Down,Black
15:45:53:548,0,System Shut Down,Black
15:45:53:548,0,System Shut Down,Black
15:45:53:549,0,System Shut Down,Black
15:45:53:552,0,System Shut Down,Black
15:45:53:553,0,System Shut Down,Black
15:45:53:553,0,System Shut Down,Black
15:45:53:554,0,System Shut Down,Black
15:45:53:557,0,System Shut Down,Black
15:45:53:558,0,System Shut Down,Black
15:45:53:559,0,System Shut Down,Black
15:45:53:560,0,System Shut Down,Black
15:45:53:563,0,System Shut Down,Black
15:45:53:563,0,System Shut Down,Black
15:45:53:564,0,System Shut Down,Black
15:45:53:565,0,System Shut Down,Black
15:45:53:567,0,System Shut Down,Black
15:45:53:568,0,System Shut Down,Black
15:45:53:569,0,System Shut Down,Black
15:45:53:569,0,System Shut Down,Black
15:45:53:572,0,System Shut Down,Black
15:45:53:573,0,System Shut Down,Black
15:45:53:573,0,System Shut Down,Black
15:45:53:574,0,System Shut Down,Black
15:45:53:577,0,System Shut Down,Black
15:45:53:578,0,System Shut Down,Black
15:45:53:579,0,System Shut Down,Black
15:45:53:580,0,System Shut Down,Black
15:45:53:582,0,System Shut Down,Black
15:45:53:583,0,System Shut Down,Black
15:45:53:584,0,System Shut Down,Black
15:45:53:584,0,System Shut Down,Black
15:45:53:587,0,System Shut Down,Black
15:45:53:588,0,System Shut Down,Black
15:45:53:589,0,System Shut Down,Black
15:45:53:589,0,System Shut Down,Black
15:45:53:593,0,System Shut Down,Black
15:45:53:593,0,System Shut Down,Black
15:45:53:594,0,System Shut Down,Black
15:45:53:594,0,System Shut Down,Black
15:45:53:597,0,System Shut Down,Black
15:45:53:598,0,System Shut Down,Black
15:45:53:599,0,System Shut Down,Black
15:45:53:599,0,System Shut Down,Black
15:45:53:602,0,System Shut Down,Black
15:45:53:603,0,System Shut Down,Black
15:45:53:604,0,System Shut Down,Black
15:45:53:604,0,System Shut Down,Black
15:45:53:607,0,System Shut Down,Black
15:45:53:608,0,System Shut Down,Black
15:45:53:609,0,System Shut Down,Black
15:45:53:610,0,System Shut Down,Black
15:45:53:613,0,System Shut Down,Black
15:45:53:614,0,System Shut Down,Black
15:45:53:614,0,System Shut Down,Black
15:45:53:615,0,System Shut Down,Black
15:45:53:617,0,System Shut Down,Black
15:45:53:618,0,System Shut Down,Black
15:45:53:619,0,System Shut Down,Black
15:45:53:619,0,System Shut Down,Black
15:45:53:622,0,System Shut Down,Black
15:45:53:623,0,System Shut Down,Black
15:45:53:624,0,System Shut Down,Black
15:45:53:624,0,System Shut Down,Black
15:45:53:627,0,System Shut Down,Black
15:45:53:628,0,System Shut Down,Black
15:45:53:628,0,System Shut Down,Black
15:45:53:629,0,System Shut Down,Black
15:45:53:632,0,System Shut Down,Black
15:45:53:632,0,System Shut Down,Black
15:45:53:632,0,System Shut Down,Black
15:45:53:633,0,System Shut Down,Black
15:45:53:635,0,System Shut Down,Black
15:45:53:636,0,System Shut Down,Black
15:45:53:637,0,System Shut Down,Black
15:45:53:637,0,System Shut Down,Black
15:45:53:640,0,System Shut Down,Black
15:45:53:640,0,System Shut Down,Black
15:45:53:641,0,System Shut Down,Black
15:45:53:641,0,System Shut Down,Black
15:45:53:644,0,System Shut Down,Black
15:45:53:645,0,System Shut Down,Black
15:45:53:645,0,System Shut Down,Black
15:45:53:646,0,System Shut Down,Black
15:45:53:649,0,System Shut Down,Black
15:45:53:649,0,System Shut Down,Black
15:45:53:650,0,System Shut Down,Black
15:45:53:650,0,System Shut Down,Black
15:45:53:654,0,System Shut Down,Black
15:45:53:654,0,System Shut Down,Black
15:45:53:655,0,System Shut Down,Black
15:45:53:655,0,System Shut Down,Black
15:45:53:658,0,System Shut Down,Black
15:45:53:659,0,System Shut Down,Black
15:45:53:660,0,System Shut Down,Black
15:45:53:660,0,System Shut Down,Black
15:45:53:663,0,System Shut Down,Black
15:45:53:663,0,System Shut Down,Black
15:45:53:664,0,System Shut Down,Black
15:45:53:664,0,System Shut Down,Black
15:45:53:667,0,System Shut Down,Black
15:45:53:668,0,System Shut Down,Black
15:45:53:668,0,System Shut Down,Black
15:45:53:669,0,System Shut Down,Black
15:45:53:671,0,System Shut Down,Black
15:45:53:672,0,System Shut Down,Black
15:45:53:672,0,System Shut Down,Black
15:45:53:673,0,System Shut Down,Black
15:45:53:676,0,System Shut Down,Black
15:45:53:677,0,System Shut Down,Black
15:45:53:677,0,System Shut Down,Black
15:45:53:678,0,System Shut Down,Black
15:45:53:680,0,System Shut Down,Black
15:45:53:681,0,System Shut Down,Black
15:45:53:681,0,System Shut Down,Black
15:45:53:682,0,System Shut Down,Black
15:45:53:687,0,System Shut Down,Black
15:45:53:688,0,System Shut Down,Black
15:45:53:689,0,System Shut Down,Black
15:45:53:689,0,System Shut Down,Black
15:45:53:692,0,System Shut Down,Black
15:45:53:693,0,System Shut Down,Black
15:45:53:693,0,System Shut Down,Black
15:45:53:694,0,System Shut Down,Black
15:45:53:696,0,System Shut Down,Black
15:45:53:697,0,System Shut Down,Black
15:45:53:698,0,System Shut Down,Black
15:45:53:698,0,System Shut Down,Black
15:45:53:701,0,System Shut Down,Black
15:45:53:702,0,System Shut Down,Black
15:45:53:702,0,System Shut Down,Black
15:45:53:703,0,System Shut Down,Black
15:45:53:706,0,System Shut Down,Black
15:45:53:707,0,System Shut Down,Black
15:45:53:708,0,System Shut Down,Black
15:45:53:708,0,System Shut Down,Black
15:45:53:711,0,System Shut Down,Black
15:45:53:712,0,System Shut Down,Black
15:45:53:713,0,System Shut Down,Black
15:45:53:713,0,System Shut Down,Black
15:45:53:716,0,System Shut Down,Black
15:45:53:716,0,System Shut Down,Black
15:45:53:717,0,System Shut Down,Black
15:45:53:717,0,System Shut Down,Black
15:45:53:720,0,System Shut Down,Black
15:45:53:721,0,System Shut Down,Black
15:45:53:721,0,System Shut Down,Black
15:45:53:722,0,System Shut Down,Black
15:45:53:724,0,System Shut Down,Black
15:45:53:724,0,System Shut Down,Black
15:45:53:725,0,System Shut Down,Black
15:45:53:726,0,System Shut Down,Black
15:45:53:729,0,System Shut Down,Black
15:45:53:729,0,System Shut Down,Black
15:45:53:730,0,System Shut Down,Black
15:45:53:730,0,System Shut Down,Black
15:45:53:733,0,System Shut Down,Black
15:45:53:734,0,System Shut Down,Black
15:45:53:734,0,System Shut Down,Black
15:45:53:735,0,System Shut Down,Black
15:45:53:738,0,System Shut Down,Black
15:45:53:738,0,System Shut Down,Black
15:45:53:739,0,System Shut Down,Black
15:45:53:739,0,System Shut Down,Black
15:45:53:742,0,System Shut Down,Black
15:45:53:743,0,System Shut Down,Black
15:45:53:744,0,System Shut Down,Black
15:45:53:744,0,System Shut Down,Black
15:45:53:747,0,System Shut Down,Black
15:45:53:748,0,System Shut Down,Black
15:45:53:749,0,System Shut Down,Black
15:45:53:749,0,System Shut Down,Black
15:45:53:752,0,System Shut Down,Black
15:45:53:752,0,System Shut Down,Black
15:45:53:753,0,System Shut Down,Black
15:45:53:753,0,System Shut Down,Black
15:45:53:756,0,System Shut Down,Black
15:45:53:757,0,System Shut Down,Black
15:45:53:757,0,System Shut Down,Black
15:45:53:758,0,System Shut Down,Black
15:45:53:761,0,System Shut Down,Black
15:45:53:762,0,System Shut Down,Black
15:45:53:763,0,System Shut Down,Black
15:45:53:763,0,System Shut Down,Black
15:45:53:766,0,System Shut Down,Black
15:45:53:767,0,System Shut Down,Black
15:45:53:767,0,System Shut Down,Black
15:45:53:768,0,System Shut Down,Black
15:45:53:771,0,System Shut Down,Black
15:45:53:771,0,System Shut Down,Black
15:45:53:772,0,System Shut Down,Black
15:45:53:772,0,System Shut Down,Black
15:45:53:775,0,System Shut Down,Black
15:45:53:776,0,System Shut Down,Black
15:45:53:777,0,System Shut Down,Black
15:45:53:777,0,System Shut Down,Black
15:45:53:780,0,System Shut Down,Black
15:45:53:781,0,System Shut Down,Black
15:45:53:781,0,System Shut Down,Black
15:45:53:782,0,System Shut Down,Black
15:45:53:784,0,System Shut Down,Black
15:45:53:785,0,System Shut Down,Black
15:45:53:785,0,System Shut Down,Black
15:45:53:786,0,System Shut Down,Black
15:45:53:789,0,System Shut Down,Black
15:45:53:789,0,System Shut Down,Black
15:45:53:790,0,System Shut Down,Black
15:45:53:790,0,System Shut Down,Black
15:45:53:794,0,System Shut Down,Black
15:45:53:794,0,System Shut Down,Black
15:45:53:795,0,System Shut Down,Black
15:45:53:795,0,System Shut Down,Black
15:45:53:798,0,System Shut Down,Black
15:45:53:798,0,System Shut Down,Black
15:45:53:799,0,System Shut Down,Black
15:45:53:800,0,System Shut Down,Black
15:45:53:802,0,System Shut Down,Black
15:45:53:803,0,System Shut Down,Black
15:45:53:803,0,System Shut Down,Black
15:45:53:804,0,System Shut Down,Black
15:45:53:806,0,System Shut Down,Black
15:45:53:807,0,System Shut Down,Black
15:45:53:808,0,System Shut Down,Black
15:45:53:808,0,System Shut Down,Black
15:45:53:811,0,System Shut Down,Black
15:45:53:812,0,System Shut Down,Black
15:45:53:812,0,System Shut Down,Black
15:45:53:813,0,System Shut Down,Black
15:45:53:815,0,System Shut Down,Black
15:45:53:816,0,System Shut Down,Black
15:45:53:817,0,System Shut Down,Black
15:45:53:817,0,System Shut Down,Black
15:45:53:820,0,System Shut Down,Black
15:45:53:820,0,System Shut Down,Black
15:45:53:821,0,System Shut Down,Black
15:45:53:821,0,System Shut Down,Black
15:45:53:824,0,System Shut Down,Black
15:45:53:825,0,System Shut Down,Black
15:45:53:826,0,System Shut Down,Black
15:45:53:826,0,System Shut Down,Black
15:45:53:829,0,System Shut Down,Black
15:45:53:830,0,System Shut Down,Black
15:45:53:830,0,System Shut Down,Black
15:45:53:831,0,System Shut Down,Black
15:45:53:833,0,System Shut Down,Black
15:45:53:834,0,System Shut Down,Black
15:45:53:834,0,System Shut Down,Black
15:45:53:835,0,System Shut Down,Black
15:45:53:837,0,System Shut Down,Black
15:45:53:838,0,System Shut Down,Black
15:45:53:839,0,System Shut Down,Black
15:45:53:839,0,System Shut Down,Black
15:45:53:842,0,System Shut Down,Black
15:45:53:843,0,System Shut Down,Black
15:45:53:843,0,System Shut Down,Black
15:45:53:844,0,System Shut Down,Black
15:45:53:847,0,System Shut Down,Black
15:45:53:847,0,System Shut Down,Black
15:45:53:848,0,System Shut Down,Black
15:45:53:848,0,System Shut Down,Black
15:45:53:851,0,System Shut Down,Black
15:45:53:852,0,System Shut Down,Black
15:45:53:852,0,System Shut Down,Black
15:45:53:853,0,System Shut Down,Black
15:45:53:855,0,System Shut Down,Black
15:45:53:856,0,System Shut Down,Black
15:45:53:856,0,System Shut Down,Black
15:45:53:857,0,System Shut Down,Black
15:45:53:860,0,System Shut Down,Black
15:45:53:861,0,System Shut Down,Black
15:45:53:861,0,System Shut Down,Black
15:45:53:862,0,System Shut Down,Black
15:45:53:864,0,System Shut Down,Black
15:45:53:865,0,System Shut Down,Black
15:45:53:865,0,System Shut Down,Black
15:45:53:866,0,System Shut Down,Black
15:45:53:869,0,System Shut Down,Black
15:45:53:869,0,System Shut Down,Black
15:45:53:870,0,System Shut Down,Black
15:45:53:870,0,System Shut Down,Black
15:45:53:873,0,System Shut Down,Black
15:45:53:874,0,System Shut Down,Black
15:45:53:874,0,System Shut Down,Black
15:45:53:875,0,System Shut Down,Black
15:45:53:877,0,System Shut Down,Black
15:45:53:878,0,System Shut Down,Black
15:45:53:879,0,System Shut Down,Black
15:45:53:879,0,System Shut Down,Black
15:45:53:882,0,System Shut Down,Black
15:45:53:882,0,System Shut Down,Black
15:45:53:883,0,System Shut Down,Black
15:45:53:883,0,System Shut Down,Black
15:45:53:886,0,System Shut Down,Black
15:45:53:887,0,System Shut Down,Black
15:45:53:887,0,System Shut Down,Black
15:45:53:888,0,System Shut Down,Black
15:45:53:890,0,System Shut Down,Black
15:45:53:891,0,System Shut Down,Black
15:45:53:891,0,System Shut Down,Black
15:45:53:892,0,System Shut Down,Black
15:45:53:895,0,System Shut Down,Black
15:45:53:896,0,System Shut Down,Black
15:45:53:896,0,System Shut Down,Black
15:45:53:897,0,System Shut Down,Black
15:45:53:900,0,System Shut Down,Black
15:45:53:900,0,System Shut Down,Black
15:45:53:901,0,System Shut Down,Black
15:45:53:901,0,System Shut Down,Black
15:45:53:904,0,System Shut Down,Black
15:45:53:904,0,System Shut Down,Black
15:45:53:905,0,System Shut Down,Black
15:45:53:905,0,System Shut Down,Black
15:45:53:908,0,System Shut Down,Black
15:45:53:909,0,System Shut Down,Black
15:45:53:910,0,System Shut Down,Black
15:45:53:910,0,System Shut Down,Black
15:45:53:913,0,System Shut Down,Black
15:45:53:913,0,System Shut Down,Black
15:45:53:914,0,System Shut Down,Black
15:45:53:914,0,System Shut Down,Black
15:45:53:917,0,System Shut Down,Black
15:45:53:917,0,System Shut Down,Black
15:45:53:918,0,System Shut Down,Black
15:45:53:918,0,System Shut Down,Black
15:45:53:921,0,System Shut Down,Black
15:45:53:922,0,System Shut Down,Black
15:45:53:922,0,System Shut Down,Black
15:45:53:923,0,System Shut Down,Black
15:45:53:928,0,System Shut Down,Black
15:45:53:929,0,System Shut Down,Black
15:45:53:930,0,System Shut Down,Black
15:45:53:930,0,System Shut Down,Black
15:45:53:933,0,System Shut Down,Black
15:45:53:933,0,System Shut Down,Black
15:45:53:934,0,System Shut Down,Black
15:45:53:934,0,System Shut Down,Black
15:45:53:937,0,System Shut Down,Black
15:45:53:938,0,System Shut Down,Black
15:45:53:938,0,System Shut Down,Black
15:45:53:939,0,System Shut Down,Black
15:45:53:941,0,System Shut Down,Black
15:45:53:942,0,System Shut Down,Black
15:45:53:943,0,System Shut Down,Black
15:45:53:943,0,System Shut Down,Black
15:45:53:946,0,System Shut Down,Black
15:45:53:947,0,System Shut Down,Black
15:45:53:947,0,System Shut Down,Black
15:45:53:948,0,System Shut Down,Black
15:45:53:950,0,System Shut Down,Black
15:45:53:951,0,System Shut Down,Black
15:45:53:951,0,System Shut Down,Black
15:45:53:952,0,System Shut Down,Black
15:45:53:954,0,System Shut Down,Black
15:45:53:955,0,System Shut Down,Black
15:45:53:955,0,System Shut Down,Black
15:45:53:956,0,System Shut Down,Black
15:45:53:958,0,System Shut Down,Black
15:45:53:960,0,System Shut Down,Black
15:45:53:960,0,System Shut Down,Black
15:45:53:961,0,System Shut Down,Black
15:45:53:964,0,System Shut Down,Black
15:45:53:965,0,System Shut Down,Black
15:45:53:965,0,System Shut Down,Black
15:45:53:966,0,System Shut Down,Black
15:45:53:968,0,System Shut Down,Black
15:45:53:969,0,System Shut Down,Black
15:45:53:969,0,System Shut Down,Black
15:45:53:970,0,System Shut Down,Black
15:45:53:972,0,System Shut Down,Black
15:45:53:973,0,System Shut Down,Black
15:45:53:973,0,System Shut Down,Black
15:45:53:974,0,System Shut Down,Black
15:45:53:977,0,System Shut Down,Black
15:45:53:978,0,System Shut Down,Black
15:45:53:978,0,System Shut Down,Black
15:45:53:979,0,System Shut Down,Black
15:45:53:981,0,System Shut Down,Black
15:45:53:982,0,System Shut Down,Black
15:45:53:983,0,System Shut Down,Black
15:45:53:983,0,System Shut Down,Black
15:45:53:986,0,System Shut Down,Black
15:45:53:987,0,System Shut Down,Black
15:45:53:987,0,System Shut Down,Black
15:45:53:988,0,System Shut Down,Black
15:45:53:990,0,System Shut Down,Black
15:45:53:991,0,System Shut Down,Black
15:45:53:993,0,System Shut Down,Black
15:45:53:993,0,System Shut Down,Black
15:45:53:996,0,System Shut Down,Black
15:45:53:997,0,System Shut Down,Black
15:45:53:997,0,System Shut Down,Black
15:45:53:998,0,System Shut Down,Black
15:45:54:002,0,System Shut Down,Black
15:45:54:003,0,System Shut Down,Black
15:45:54:004,0,System Shut Down,Black
15:45:54:004,0,System Shut Down,Black
15:45:54:008,0,System Shut Down,Black
15:45:54:009,0,System Shut Down,Black
15:45:54:010,0,System Shut Down,Black
15:45:54:010,0,System Shut Down,Black
15:45:54:014,0,System Shut Down,Black
15:45:54:015,0,System Shut Down,Black
15:45:54:015,0,System Shut Down,Black
15:45:54:016,0,System Shut Down,Black
15:45:54:020,0,System Shut Down,Black
15:45:54:021,0,System Shut Down,Black
15:45:54:021,0,System Shut Down,Black
15:45:54:022,0,System Shut Down,Black
15:45:54:028,0,System Shut Down,Black
15:45:54:029,0,System Shut Down,Black
15:45:54:029,0,System Shut Down,Black
15:45:54:030,0,System Shut Down,Black
15:45:54:035,0,System Shut Down,Black
15:45:54:036,0,System Shut Down,Black
15:45:54:037,0,System Shut Down,Black
15:45:54:038,0,System Shut Down,Black
15:45:54:043,0,System Shut Down,Black
15:45:54:044,0,System Shut Down,Black
15:45:54:045,0,System Shut Down,Black
15:45:54:046,0,System Shut Down,Black
15:45:54:053,0,System Shut Down,Black
15:45:54:054,0,System Shut Down,Black
15:45:54:055,0,System Shut Down,Black
15:45:54:055,0,System Shut Down,Black
15:45:54:060,0,System Shut Down,Black
15:45:54:061,0,System Shut Down,Black
15:45:54:062,0,System Shut Down,Black
15:45:54:063,0,System Shut Down,Black
15:45:54:067,0,System Shut Down,Black
15:45:54:068,0,System Shut Down,Black
15:45:54:069,0,System Shut Down,Black
15:45:54:070,0,System Shut Down,Black
15:45:54:074,0,System Shut Down,Black
15:45:54:075,0,System Shut Down,Black
15:45:54:077,0,System Shut Down,Black
15:45:54:078,0,System Shut Down,Black
15:45:54:081,0,System Shut Down,Black
15:45:54:082,0,System Shut Down,Black
15:45:54:083,0,System Shut Down,Black
15:45:54:084,0,System Shut Down,Black
15:45:54:088,0,System Shut Down,Black
15:45:54:089,0,System Shut Down,Black
15:45:54:090,0,System Shut Down,Black
15:45:54:091,0,System Shut Down,Black
15:45:54:097,0,System Shut Down,Black
15:45:54:098,0,System Shut Down,Black
15:45:54:099,0,System Shut Down,Black
15:45:54:100,0,System Shut Down,Black
15:45:54:104,0,System Shut Down,Black
15:45:54:105,0,System Shut Down,Black
15:45:54:106,0,System Shut Down,Black
15:45:54:106,0,System Shut Down,Black
15:45:54:111,0,System Shut Down,Black
15:45:54:111,0,System Shut Down,Black
15:45:54:112,0,System Shut Down,Black
15:45:54:113,0,System Shut Down,Black
15:45:54:117,0,System Shut Down,Black
15:45:54:118,0,System Shut Down,Black
15:45:54:119,0,System Shut Down,Black
15:45:54:120,0,System Shut Down,Black
15:45:54:123,0,System Shut Down,Black
15:45:54:124,0,System Shut Down,Black
15:45:54:125,0,System Shut Down,Black
15:45:54:127,0,System Shut Down,Black
15:45:54:131,0,System Shut Down,Black
15:45:54:132,0,System Shut Down,Black
15:45:54:133,0,System Shut Down,Black
15:45:54:134,0,System Shut Down,Black
15:45:54:138,0,System Shut Down,Black
15:45:54:139,0,System Shut Down,Black
15:45:54:140,0,System Shut Down,Black
15:45:54:141,0,System Shut Down,Black
15:45:54:145,0,System Shut Down,Black
15:45:54:146,0,System Shut Down,Black
15:45:54:147,0,System Shut Down,Black
15:45:54:147,0,System Shut Down,Black
15:45:54:151,0,System Shut Down,Black
15:45:54:152,0,System Shut Down,Black
15:45:54:153,0,System Shut Down,Black
15:45:54:154,0,System Shut Down,Black
15:45:54:158,0,System Shut Down,Black
15:45:54:159,0,System Shut Down,Black
15:45:54:159,0,System Shut Down,Black
